# time (s), x(cm), y(cm), Turning Angle
0.05,7.2,8.3,-19.97
0.12,7.2,8.3,-21.3
0.18,7.2,8.3,-21.47
0.24,7.2,8.3,-21.44
0.31,7.2,8.3,-21.34
0.37,7.2,8.3,-21.42
0.43,7.2,8.3,-21.47
0.49,6.9,8.3,-24.86
0.56,6.6,8.8,-25.05
0.62,6.7,8.8,-25.11
0.68,6.8,8.6,-25.1
0.74,6.9,8.3,-24.95
0.8,6.9,8.3,-25.13
0.87,6.9,8.3,-25.07
0.93,6.9,8.3,-24.89
0.99,6.9,8.3,-24.9
1.06,6.9,8.3,-25
1.12,6.9,8.3,-24.81
1.18,6.9,8.3,-24.94
1.24,6.9,8.3,-24.82
1.3,7.1,8.3,-24.37
1.37,7.1,8.3,-24.66
1.43,7.1,8.3,-24.7
1.55,7.1,8.3,-24.7
1.73,7.1,8.3,-24.55
1.79,7.1,8.3,-24.53
1.85,7.1,8.3,-24.41
1.91,7.1,8.4,-23.22
1.97,7.1,8.3,-24.64
2.04,7.1,8.3,-24.73
2.1,7.1,8.3,-24.53
2.16,7.1,8.3,-24.5
2.23,7.1,8.3,-24.65
2.3,7.1,8.3,-24.72
2.37,7.1,8.3,-24.29
2.43,7.1,8.3,-22.66
2.5,7.2,8.3,-21.32
2.57,7.2,8.3,-21.46
2.63,7.2,8.3,-21.48
2.69,7.2,8.3,-21.55
2.76,7.2,8.3,-21.4
2.82,7.2,8.3,-21.44
2.88,7.2,8.3,-21.46
2.94,7.2,8.3,-21.42
3.01,7.2,8.3,-21.33
3.01,7.3,8.4,-20.11
3.13,7.2,8.3,-21.55
3.2,7.2,8.3,-21.41
3.26,7.2,8.3,-21.4
3.32,7.2,8.3,-21.44
3.38,7.2,8.3,-21.49
3.44,7.2,8.3,-21.43
3.51,7.2,8.3,-21.38
3.57,7.2,8.3,-21.41
3.63,7.2,8.3,-21.4
3.7,7.2,8.3,-21.38
3.76,7.2,8.3,-21.49
3.82,7.2,8.3,-21.4
3.88,7.2,8.3,-21.48
3.95,7.2,8.3,-21.42
4.01,7.2,8.3,-21.44
4.07,7.2,8.3,-21.41
4.13,7.2,8.3,-21.52
4.19,7.2,8.3,-21.41
4.26,7.2,8.3,-21.42
4.32,7.2,8.3,-21.45
4.38,7.2,8.3,-21.53
4.45,7.2,8.3,-21.44
4.51,7.2,8.3,-21.36
4.57,7.2,8.3,-21.43
4.63,7.2,8.3,-21.39
4.7,7.2,8.3,-21.39
4.76,7.2,8.3,-21.42
4.82,7.2,8.3,-21.4
4.88,7.2,8.3,-21.36
4.95,7.2,8.3,-21.45
5.01,7.2,8.3,-21.45
5.07,7.2,8.3,-21.45
5.13,7.2,8.3,-21.35
5.2,7.2,8.3,-21.36
5.26,7.2,8.3,-21.43
5.32,7.2,8.3,-21.42
5.39,7.2,8.3,-21.27
5.45,7.2,8.3,-21.41
5.51,7.2,8.3,-21.42
5.57,7.2,8.3,-21.4
5.64,7.2,8.3,-21.33
5.7,7.2,8.3,-21.43
5.76,7.2,8.3,-21.41
5.83,7.2,8.3,-21.37
5.89,7.2,8.3,-21.33
5.95,7.2,8.3,-21.4
6.01,7.2,8.3,-21.35
6.08,7.2,8.3,-21.39
6.14,7.2,8.3,-21.3
6.2,7.2,8.3,-21.43
6.27,7.2,8.3,-21.41
6.33,7.2,8.3,-21.36
6.39,7.2,8.3,-21.41
6.45,7.2,8.3,-21.38
6.52,7.2,8.3,-21.4
6.58,7.2,8.3,-21.37
6.64,7.2,8.3,-21.39
6.71,7.2,8.3,-21.43
6.77,7.2,8.3,-21.39
